sales_agent,product,account,deal_stage,close_date,close_value
Garret Kinder,GTX Basic,Iselectrics,Won,9/20/2017,470
Garret Kinder,MG Advanced,Konex,Won,9/20/2017,3971
Garret Kinder,GTX Plus Basic,Vehement Capital Partners,Won,9/29/2017,1319
Garret Kinder,MG Advanced,Mathtouch,Won,9/30/2017,3340
Garret Kinder,GTXPro,Kan-code,Won,10/7/2017,5203
Garret Kinder,GTX Plus Pro,Acme Corporation,Won,10/7/2017,5331
Garret Kinder,GTX Basic,Zotware,Won,10/10/2017,552
Garret Kinder,MG Advanced,Vehement Capital Partners,Won,10/20/2017,2812
Garret Kinder,MG Advanced,The New York Inquirer,Won,10/20/2017,3215
Garret Kinder,GTX Plus Pro,Konex,Won,10/25/2017,4751
Garret Kinder,GTXPro,Kan-code,Won,10/29/2017,5360
Garret Kinder,MG Advanced,Opentech,Won,11/1/2017,3422
Garret Kinder,MG Advanced,Plussunin,Won,11/7/2017,2715
Garret Kinder,GTX Plus Pro,Ontomedia,Won,11/8/2017,6818
Garret Kinder,MG Advanced,Opentech,Won,11/16/2017,3072
Garret Kinder,GTX Basic,Xx-zobam,Won,11/24/2017,547
Garret Kinder,GTX Plus Pro,Sumace,Won,11/27/2017,4884
Garret Kinder,MG Advanced,Konex,Won,12/5/2017,3497
Garret Kinder,GTX Basic,The New York Inquirer,Won,12/15/2017,579
Garret Kinder,MG Special,Zotware,Won,12/29/2017,54
Gladys Colclough,GTX Plus Pro,Conecom,Won,3/1/2017,6719
Gladys Colclough,GTX Plus Basic,Konmatfix,Won,3/2/2017,970
Gladys Colclough,GTXPro,Codehow,Won,3/3/2017,4438
Gladys Colclough,MG Special,Scottech,Won,3/7/2017,57
Gladys Colclough,MG Special,Cancity,Won,3/9/2017,56
Gladys Colclough,GTX Plus Basic,Domzoom,Won,3/10/2017,1155
Gladys Colclough,GTX Plus Pro,Bioholding,Won,3/11/2017,4887
Gladys Colclough,MG Special,dambase,Won,3/12/2017,51
Gladys Colclough,MG Advanced,Isdom,Won,3/13/2017,3440
Gladys Colclough,GTX Plus Pro,Dontechi,Won,3/14/2017,5533
Gladys Colclough,MG Advanced,Finhigh,Won,3/17/2017,2972
Gladys Colclough,GTX Basic,Domzoom,Won,3/19/2017,571
Gladys Colclough,MG Special,Zumgoity,Won,3/20/2017,49
Gladys Colclough,MG Advanced,Stanredtax,Won,3/21/2017,3724
Gladys Colclough,MG Special,Funholding,Won,3/23/2017,44
Gladys Colclough,GTXPro,Warephase,Won,3/24/2017,4375
Gladys Colclough,GTX Basic,Streethex,Won,3/24/2017,615
Gladys Colclough,GTXPro,Warephase,Won,3/25/2017,4891
Gladys Colclough,GTX Basic,Stanredtax,Won,4/3/2017,503
Gladys Colclough,GTXPro,Isdom,Won,4/4/2017,5615
Gladys Colclough,GTX Basic,Betatech,Won,4/5/2017,532
Gladys Colclough,GTX Basic,Codehow,Won,4/11/2017,507
Gladys Colclough,MG Advanced,Inity,Won,4/14/2017,3077
Gladys Colclough,MG Special,Stanredtax,Won,4/15/2017,57
Gladys Colclough,MG Special,Ron-tech,Won,4/22/2017,55
Gladys Colclough,GTX Plus Basic,Domzoom,Won,4/22/2017,1055
Gladys Colclough,GTXPro,Genco Pura Olive Oil Company,Won,4/24/2017,4784
Gladys Colclough,GTX Basic,Betatech,Won,4/24/2017,560
Gladys Colclough,GTXPro,Inity,Won,5/2/2017,4916
Gladys Colclough,MG Special,Inity,Won,5/4/2017,57
Gladys Colclough,MG Special,Funholding,Won,5/11/2017,51
Gladys Colclough,MG Advanced,Inity,Won,5/14/2017,3581
Gladys Colclough,GTX Plus Pro,Inity,Won,5/15/2017,5331
Gladys Colclough,GTX Plus Pro,Isdom,Won,5/16/2017,4853
Gladys Colclough,MG Special,Finhigh,Won,5/18/2017,55
Gladys Colclough,MG Advanced,Treequote,Won,6/2/2017,4082
Gladys Colclough,GTX Basic,Codehow,Won,6/4/2017,565
Gladys Colclough,GTXPro,Dontechi,Won,6/8/2017,5142
Gladys Colclough,MG Special,Toughzap,Won,6/8/2017,51
Gladys Colclough,MG Special,Condax,Won,6/9/2017,48
Gladys Colclough,MG Advanced,Finhigh,Won,6/14/2017,3215
Gladys Colclough,GTX Plus Basic,Streethex,Won,6/14/2017,1144
Gladys Colclough,GTXPro,Toughzap,Won,6/15/2017,4498
Gladys Colclough,MG Special,Genco Pura Olive Oil Company,Won,6/16/2017,55
Gladys Colclough,MG Special,Codehow,Won,6/21/2017,49
Gladys Colclough,GTXPro,Zumgoity,Won,6/22/2017,4458
Gladys Colclough,GTX Basic,Warephase,Won,6/23/2017,522
Gladys Colclough,GTXPro,Isdom,Won,6/23/2017,5115
Gladys Colclough,GTX Plus Basic,Cancity,Won,6/24/2017,1008
Gladys Colclough,GTX Plus Pro,Globex Corporation,Won,6/25/2017,6365
Gladys Colclough,MG Advanced,Rangreen,Won,6/28/2017,3478
Gladys Colclough,GTXPro,Hottechi,Won,6/29/2017,5028
Gladys Colclough,GTXPro,Cancity,Won,7/2/2017,5081
Gladys Colclough,MG Special,Conecom,Won,7/3/2017,49
Gladys Colclough,MG Advanced,Isdom,Won,7/6/2017,3252
Gladys Colclough,MG Advanced,Conecom,Won,7/7/2017,3865
Gladys Colclough,GTX Plus Basic,Isdom,Won,7/7/2017,1105
Gladys Colclough,GTXPro,Funholding,Won,7/11/2017,4440
Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,7/12/2017,2878
Gladys Colclough,GTXPro,Warephase,Won,7/18/2017,4631
Gladys Colclough,MG Advanced,Isdom,Won,7/19/2017,3230
Gladys Colclough,GTX Plus Pro,Treequote,Won,7/21/2017,4907
Gladys Colclough,MG Advanced,Funholding,Won,7/28/2017,3809
Gladys Colclough,MG Advanced,Stanredtax,Won,7/31/2017,2970
Gladys Colclough,GTX Plus Basic,dambase,Won,8/1/2017,821
Gladys Colclough,GTXPro,Rundofase,Won,8/6/2017,5109
Gladys Colclough,GTX Plus Basic,Scottech,Won,8/6/2017,917
Gladys Colclough,MG Advanced,Rangreen,Won,8/7/2017,3271
Gladys Colclough,MG Special,Streethex,Won,8/8/2017,56
Gladys Colclough,MG Special,Rangreen,Won,8/9/2017,52
Gladys Colclough,GTXPro,Cancity,Won,8/10/2017,5361
Gladys Colclough,GTX Plus Basic,Globex Corporation,Won,8/14/2017,1015
Gladys Colclough,MG Special,Statholdings,Won,8/14/2017,48
Gladys Colclough,GTXPro,Treequote,Won,8/22/2017,4787
Gladys Colclough,MG Advanced,Hottechi,Won,8/24/2017,3339
Gladys Colclough,MG Advanced,Dontechi,Won,8/27/2017,3177
Gladys Colclough,GTX Plus Basic,Stanredtax,Won,8/28/2017,1194
Gladys Colclough,GTX Plus Pro,Warephase,Won,8/30/2017,4990
Gladys Colclough,MG Special,Statholdings,Won,8/31/2017,68
Gladys Colclough,GTX Plus Pro,Scottech,Won,9/2/2017,6274
Gladys Colclough,MG Advanced,Finhigh,Won,9/4/2017,3621
Gladys Colclough,MG Special,Conecom,Won,9/11/2017,63
Gladys Colclough,MG Advanced,Hottechi,Won,9/13/2017,3598
Gladys Colclough,GTX Plus Basic,Rangreen,Won,9/14/2017,1102
Gladys Colclough,GTX Plus Pro,Treequote,Won,9/17/2017,6193
Gladys Colclough,GTX Plus Basic,Inity,Won,9/20/2017,1143
Gladys Colclough,MG Special,Streethex,Won,9/20/2017,53
Gladys Colclough,GTXPro,Inity,Won,9/22/2017,4722
Gladys Colclough,GTX Plus Pro,dambase,Won,9/23/2017,5548
Gladys Colclough,MG Advanced,Condax,Won,9/27/2017,3139
Gladys Colclough,GTXPro,Condax,Won,9/27/2017,4868
Gladys Colclough,GTX Plus Basic,Conecom,Won,9/27/2017,1047
Gladys Colclough,GTXPro,Conecom,Won,9/29/2017,4805
Gladys Colclough,MG Advanced,Cancity,Won,9/30/2017,2800
Gladys Colclough,MG Advanced,Stanredtax,Won,10/5/2017,3250
Gladys Colclough,MG Advanced,Stanredtax,Won,10/8/2017,3212
Gladys Colclough,GTX Plus Pro,Isdom,Won,10/9/2017,5689
Gladys Colclough,MG Special,Stanredtax,Won,10/30/2017,60
Gladys Colclough,MG Special,Konmatfix,Won,10/30/2017,52
Gladys Colclough,GTXPro,Stanredtax,Won,11/4/2017,5729
Gladys Colclough,MG Special,Betatech,Won,11/5/2017,53
Gladys Colclough,MG Advanced,Warephase,Won,11/6/2017,3447
Gladys Colclough,MG Special,Bioholding,Won,11/8/2017,54
Gladys Colclough,MG Advanced,Inity,Won,11/8/2017,3207
Gladys Colclough,GTX Basic,Treequote,Won,11/11/2017,539
Gladys Colclough,MG Advanced,Rangreen,Won,11/14/2017,3552
Gladys Colclough,GTX Plus Basic,Genco Pura Olive Oil Company,Won,11/19/2017,1071
Gladys Colclough,GTX Basic,Streethex,Won,11/20/2017,415
Gladys Colclough,GTXPro,Konmatfix,Won,11/22/2017,5078
Gladys Colclough,GTXPro,Bioholding,Won,11/24/2017,4938
Gladys Colclough,MG Advanced,Konmatfix,Won,11/25/2017,3830
Gladys Colclough,GTXPro,Inity,Won,12/2/2017,4981
Gladys Colclough,MG Special,Domzoom,Won,12/4/2017,58
Gladys Colclough,GTX Plus Pro,Condax,Won,12/5/2017,5138
Gladys Colclough,MG Advanced,Treequote,Won,12/6/2017,3436
Gladys Colclough,MG Advanced,Finhigh,Won,12/7/2017,3367
Gladys Colclough,GTX Basic,Stanredtax,Won,12/7/2017,562
Gladys Colclough,GTX Basic,Bioholding,Won,12/8/2017,540
Gladys Colclough,GTXPro,Inity,Won,12/9/2017,5192
Gladys Colclough,GTX Plus Basic,Inity,Won,12/11/2017,1110
Gladys Colclough,GTX Basic,Zumgoity,Won,12/14/2017,640
Gladys Colclough,MG Advanced,Ron-tech,Won,12/14/2017,3772
Gladys Colclough,GTX Plus Basic,Codehow,Won,12/18/2017,1083
Gladys Colclough,GTX Plus Basic,Hottechi,Won,12/18/2017,1220
Gladys Colclough,GTX Plus Pro,Finhigh,Won,12/19/2017,5385
Gladys Colclough,MG Special,Konmatfix,Won,12/19/2017,48
Gladys Colclough,MG Advanced,Condax,Won,12/21/2017,3298
Gladys Colclough,MG Special,Codehow,Won,12/24/2017,52
Gladys Colclough,GTX Basic,Genco Pura Olive Oil Company,Won,12/28/2017,650
Gladys Colclough,GTXPro,Ron-tech,Won,12/29/2017,5013
Gladys Colclough,MG Special,Betatech,Won,12/29/2017,67
Gladys Colclough,MG Advanced,Cancity,Won,12/30/2017,2931
Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,12/30/2017,3494
Gladys Colclough,GTX Plus Basic,Inity,Won,12/30/2017,1052
Gladys Colclough,MG Special,Gogozoom,Won,12/31/2017,52
Hayden Neloms,GTX Plus Basic,Golddex,Won,3/3/2017,1040
Hayden Neloms,MG Advanced,J-Texon,Won,3/3/2017,3426
Hayden Neloms,GTX Plus Basic,Sonron,Won,3/4/2017,1108
Hayden Neloms,MG Special,Nam-zim,Won,3/4/2017,59
Hayden Neloms,MG Advanced,Finjob,Won,3/8/2017,3312
Hayden Neloms,MG Advanced,Finjob,Won,3/11/2017,3393
Hayden Neloms,MG Advanced,Goodsilron,Won,3/11/2017,3550
Hayden Neloms,GTX Plus Basic,Green-Plus,Won,3/17/2017,926
Hayden Neloms,GTX Plus Basic,Fasehatice,Won,3/20/2017,1315
Hayden Neloms,MG Special,Zoomit,Won,3/23/2017,53
Hayden Neloms,MG Special,Doncon,Won,4/4/2017,49
Hayden Neloms,MG Special,Goodsilron,Won,4/8/2017,58
Hayden Neloms,GTX Plus Basic,Fasehatice,Won,4/9/2017,901
Hayden Neloms,GTX Plus Pro,Scotfind,Won,4/10/2017,4761
Hayden Neloms,MG Advanced,Newex,Won,4/14/2017,3224
Hayden Neloms,GTX Plus Basic,Hottechi,Won,4/17/2017,974
Hayden Neloms,MG Advanced,Scotfind,Won,4/24/2017,2997
Hayden Neloms,MG Advanced,Labdrill,Won,4/30/2017,3303
Hayden Neloms,MG Advanced,Sunnamplex,Won,5/1/2017,3376
Hayden Neloms,MG Advanced,Konex,Won,5/1/2017,2873
Hayden Neloms,MG Advanced,Condax,Won,5/5/2017,4069
Hayden Neloms,MG Special,Finjob,Won,5/8/2017,56
Hayden Neloms,MG Advanced,Sonron,Won,5/10/2017,3527
Hayden Neloms,GTX Plus Pro,Singletechno,Won,5/17/2017,4627
Hayden Neloms,MG Advanced,Xx-holding,Won,5/19/2017,3151
Hayden Neloms,GTX Plus Basic,Singletechno,Won,5/25/2017,935
Hayden Neloms,MG Advanced,Plexzap,Won,5/26/2017,2964
Hayden Neloms,MG Advanced,Hottechi,Won,5/30/2017,3153
Hayden Neloms,GTX Plus Basic,Golddex,Won,6/1/2017,964
Hayden Neloms,MG Advanced,Faxquote,Won,6/2/2017,3281
Hayden Neloms,MG Advanced,Fasehatice,Won,6/4/2017,3763
Hayden Neloms,MG Advanced,Doncon,Won,6/4/2017,3438
Hayden Neloms,MG Advanced,Scotfind,Won,6/4/2017,3624
Hayden Neloms,GTX Plus Basic,Singletechno,Won,6/10/2017,1188
Hayden Neloms,MG Advanced,Labdrill,Won,6/13/2017,3807
Hayden Neloms,MG Special,Y-corporation,Won,6/13/2017,49
Hayden Neloms,MG Advanced,Sonron,Won,6/14/2017,3689
Hayden Neloms,GTX Plus Basic,Rantouch,Won,6/16/2017,1039
Hayden Neloms,MG Advanced,Labdrill,Won,6/16/2017,3028
Hayden Neloms,GTX Plus Basic,Singletechno,Won,6/17/2017,1157
Hayden Neloms,GTX Plus Basic,Goodsilron,Won,6/20/2017,975
Hayden Neloms,MG Special,Green-Plus,Won,6/21/2017,56
Hayden Neloms,MG Special,Hatfan,Won,6/23/2017,62
Hayden Neloms,MG Special,Condax,Won,6/25/2017,55
Hayden Neloms,MG Advanced,Cheers,Won,6/28/2017,3397
Hayden Neloms,MG Advanced,Groovestreet,Won,6/28/2017,3539
Hayden Neloms,MG Advanced,Sonron,Won,7/14/2017,3250
Hayden Neloms,MG Advanced,Y-corporation,Won,7/14/2017,2905
Hayden Neloms,MG Advanced,Xx-holding,Won,7/15/2017,3362
Hayden Neloms,MG Special,Condax,Won,7/19/2017,59
Hayden Neloms,MG Advanced,Sunnamplex,Won,7/23/2017,3741
Hayden Neloms,MG Advanced,Cheers,Won,7/24/2017,3363
Hayden Neloms,MG Advanced,Finjob,Won,7/28/2017,3403
Hayden Neloms,MG Advanced,Faxquote,Won,7/28/2017,2718
Hayden Neloms,GTX Plus Basic,Rantouch,Won,8/6/2017,1157
Hayden Neloms,GTX Plus Pro,Labdrill,Won,8/12/2017,5408
Hayden Neloms,MG Special,Groovestreet,Won,8/12/2017,62
Hayden Neloms,MG Advanced,J-Texon,Won,8/13/2017,3511
Hayden Neloms,MG Advanced,Sunnamplex,Won,8/17/2017,3480
Hayden Neloms,GTX Plus Pro,Green-Plus,Won,8/20/2017,6529
Hayden Neloms,MG Special,Fasehatice,Won,8/21/2017,54
Hayden Neloms,MG Advanced,Scotfind,Won,8/21/2017,3448
Hayden Neloms,MG Advanced,Singletechno,Won,8/28/2017,3701
Hayden Neloms,GTX Plus Basic,Dalttechnology,Won,9/6/2017,1195
Hayden Neloms,MG Advanced,Finjob,Won,9/8/2017,3121
Hayden Neloms,GTX Plus Basic,Sonron,Won,9/9/2017,1024
Hayden Neloms,MG Advanced,Singletechno,Won,9/10/2017,3462
Hayden Neloms,GTX Plus Pro,Scotfind,Won,9/11/2017,5053
Hayden Neloms,GTX Plus Basic,Plusstrip,Won,9/12/2017,1099
Hayden Neloms,MG Advanced,Groovestreet,Won,9/14/2017,3728
Hayden Neloms,MG Special,Finjob,Won,9/14/2017,64
Hayden Neloms,MG Advanced,Finjob,Won,9/25/2017,3197
Hayden Neloms,MG Special,Dalttechnology,Won,9/26/2017,59
Hayden Neloms,MG Special,Fasehatice,Won,9/29/2017,62
Hayden Neloms,GTX Plus Basic,Sunnamplex,Won,9/30/2017,1170
Hayden Neloms,MG Advanced,Hatfan,Won,10/4/2017,2811
Hayden Neloms,MG Advanced,Cheers,Won,10/5/2017,3169
Hayden Neloms,GTX Plus Basic,Plexzap,Won,10/7/2017,1232
Hayden Neloms,MG Advanced,Kan-code,Won,10/14/2017,3250
Hayden Neloms,GTX Plus Basic,Hatfan,Won,10/15/2017,881
Hayden Neloms,MG Advanced,Cheers,Won,10/20/2017,3744
Hayden Neloms,GTX Plus Pro,Hatfan,Won,10/21/2017,6026
Hayden Neloms,MG Advanced,Singletechno,Won,10/22/2017,3696
Hayden Neloms,GTX Plus Pro,J-Texon,Won,10/25/2017,4552
Hayden Neloms,GTX Plus Basic,Hottechi,Won,10/28/2017,1226
Hayden Neloms,MG Advanced,Konex,Won,11/3/2017,3700
Hayden Neloms,GTX Plus Pro,Kan-code,Won,11/8/2017,5526
Hayden Neloms,MG Advanced,Konex,Won,11/20/2017,3664
Hayden Neloms,MG Advanced,Konex,Won,11/21/2017,3795
Hayden Neloms,MG Advanced,Labdrill,Won,11/26/2017,3473
Hayden Neloms,MG Advanced,Plusstrip,Won,11/27/2017,3514
Hayden Neloms,MG Advanced,Labdrill,Won,12/1/2017,3331
Hayden Neloms,MG Advanced,Faxquote,Won,12/2/2017,2918
Hayden Neloms,MG Advanced,Xx-holding,Won,12/10/2017,2927
Hayden Neloms,GTX Plus Basic,J-Texon,Won,12/12/2017,1192
Hayden Neloms,GTX Plus Pro,Goodsilron,Won,12/12/2017,5702
Hayden Neloms,MG Advanced,Green-Plus,Won,12/13/2017,3293
Hayden Neloms,MG Advanced,Finjob,Won,12/14/2017,3553
Hayden Neloms,MG Special,Blackzim,Won,12/14/2017,58
Hayden Neloms,MG Advanced,Finjob,Won,12/14/2017,3285
Hayden Neloms,MG Advanced,Goodsilron,Won,12/15/2017,3482
Hayden Neloms,GTX Plus Basic,Groovestreet,Won,12/20/2017,954
Hayden Neloms,MG Special,Y-corporation,Won,12/20/2017,51
Hayden Neloms,MG Advanced,Plexzap,Won,12/20/2017,3547
Hayden Neloms,MG Advanced,Blackzim,Won,12/22/2017,3517
Hayden Neloms,MG Advanced,Blackzim,Won,12/29/2017,3302
Hayden Neloms,MG Advanced,Hottechi,Won,12/31/2017,3064
James Ascencio,GTX Basic,Sonron,Won,3/1/2017,511
James Ascencio,GTXPro,Plexzap,Won,3/2/2017,5040
James Ascencio,GTX Plus Pro,Sonron,Won,3/5/2017,4667
James Ascencio,GTXPro,Xx-holding,Won,3/6/2017,4338
James Ascencio,GTX Plus Basic,Doncon,Won,3/6/2017,990
James Ascencio,GTX Plus Pro,Cheers,Won,3/6/2017,5616
James Ascencio,GTXPro,Doncon,Won,3/8/2017,5673
James Ascencio,GTX Plus Pro,Sunnamplex,Won,3/10/2017,5169
James Ascencio,GTX Plus Pro,Nam-zim,Won,3/10/2017,6490
James Ascencio,GTX Basic,Goodsilron,Won,3/10/2017,601
James Ascencio,GTX Basic,Y-corporation,Won,3/11/2017,535
James Ascencio,GTX Basic,Fasehatice,Won,3/12/2017,458
James Ascencio,GTX Basic,Plexzap,Won,3/15/2017,537
James Ascencio,GTXPro,Sunnamplex,Won,3/18/2017,4374
James Ascencio,GTX Basic,Singletechno,Won,3/26/2017,403
James Ascencio,GTX Basic,Condax,Won,3/29/2017,437
James Ascencio,GTX Basic,Faxquote,Won,4/8/2017,589
James Ascencio,GTXPro,Fasehatice,Won,4/9/2017,5693
James Ascencio,GTX Plus Basic,Golddex,Won,4/20/2017,996
James Ascencio,GTXPro,Goodsilron,Won,4/24/2017,5451
James Ascencio,MG Special,Golddex,Won,4/28/2017,49
James Ascencio,MG Special,Kan-code,Won,4/29/2017,44
James Ascencio,MG Advanced,Finjob,Won,5/1/2017,3492
James Ascencio,GTX Plus Pro,Fasehatice,Won,5/2/2017,4985
James Ascencio,GTX Plus Pro,Groovestreet,Won,5/3/2017,5264
James Ascencio,GTX Plus Basic,Xx-holding,Won,5/3/2017,1170
James Ascencio,MG Special,Scotfind,Won,5/4/2017,49
James Ascencio,GTX Plus Pro,Scotfind,Won,5/4/2017,4956
James Ascencio,MG Advanced,Scotfind,Won,5/5/2017,3042
James Ascencio,MG Advanced,Kan-code,Won,5/7/2017,3398
James Ascencio,MG Advanced,Y-corporation,Won,5/9/2017,3685
James Ascencio,GTX Plus Pro,Kan-code,Won,5/16/2017,5390
James Ascencio,GTX Plus Basic,Sonron,Won,5/18/2017,1103
James Ascencio,GTX Plus Pro,J-Texon,Won,5/20/2017,5259
James Ascencio,GTXPro,Green-Plus,Won,5/21/2017,4542
James Ascencio,GTX Basic,Finjob,Won,5/21/2017,561
James Ascencio,GTXPro,Konex,Won,5/22/2017,4125
James Ascencio,GTX Basic,Y-corporation,Won,5/25/2017,540
James Ascencio,GTX Plus Pro,Faxquote,Won,5/26/2017,5625
James Ascencio,GTX Basic,Faxquote,Won,5/29/2017,545
James Ascencio,GTX Basic,Rantouch,Won,6/4/2017,593
James Ascencio,GTX Plus Basic,Singletechno,Won,6/4/2017,1056
James Ascencio,MG Advanced,Dalttechnology,Won,6/5/2017,3813
James Ascencio,GTX Plus Pro,Golddex,Won,6/6/2017,5116
James Ascencio,GTXPro,Singletechno,Won,6/6/2017,4335
James Ascencio,GTX Basic,J-Texon,Won,6/10/2017,526
James Ascencio,MG Special,Newex,Won,6/11/2017,45
James Ascencio,GTX Plus Pro,Condax,Won,6/12/2017,5344
James Ascencio,GTX Plus Basic,Labdrill,Won,6/14/2017,1090
James Ascencio,GTX Plus Pro,J-Texon,Won,6/19/2017,4066
James Ascencio,GTX Plus Pro,Finjob,Won,6/24/2017,5306
James Ascencio,GTXPro,Fasehatice,Won,6/25/2017,4066
James Ascencio,GTX Plus Pro,Y-corporation,Won,6/26/2017,7356
James Ascencio,MG Special,Scotfind,Won,6/27/2017,68
James Ascencio,GTX Basic,Hatfan,Won,6/29/2017,463
James Ascencio,GTXPro,Hottechi,Won,7/6/2017,5157
James Ascencio,GTX Plus Pro,Kan-code,Won,7/16/2017,5284
James Ascencio,MG Special,Goodsilron,Won,7/18/2017,57
James Ascencio,GTX Plus Pro,Goodsilron,Won,7/21/2017,5013
James Ascencio,GTX Plus Pro,J-Texon,Won,7/25/2017,4824
James Ascencio,GTX Plus Pro,Plusstrip,Won,7/27/2017,5440
James Ascencio,GTX Plus Pro,Singletechno,Won,8/2/2017,5525
James Ascencio,MG Advanced,Sunnamplex,Won,8/2/2017,3260
James Ascencio,GTX Plus Pro,Kan-code,Won,8/5/2017,4231
James Ascencio,GTXPro,Newex,Won,8/7/2017,5194
James Ascencio,GTXPro,Konex,Won,8/8/2017,4941
James Ascencio,GTX Basic,J-Texon,Won,8/10/2017,507
James Ascencio,GTX Basic,Xx-holding,Won,8/10/2017,553
James Ascencio,GTX Plus Pro,Fasehatice,Won,8/16/2017,5770
James Ascencio,GTX Basic,Goodsilron,Won,8/16/2017,431
James Ascencio,GTX Plus Pro,Rantouch,Won,8/16/2017,5125
James Ascencio,MG Advanced,Sunnamplex,Won,8/17/2017,3039
James Ascencio,GTX Basic,Sunnamplex,Won,8/19/2017,459
James Ascencio,MG Special,Singletechno,Won,8/20/2017,65
James Ascencio,GTX Basic,Blackzim,Won,8/23/2017,570
James Ascencio,GTXPro,Newex,Won,8/28/2017,5293
James Ascencio,GTX Basic,Zoomit,Won,8/29/2017,587
James Ascencio,GTX Basic,Hottechi,Won,8/30/2017,551
James Ascencio,GTX Plus Pro,Plusstrip,Won,9/3/2017,5533
James Ascencio,GTX Plus Pro,Green-Plus,Won,9/5/2017,5569
James Ascencio,GTX Plus Pro,Scotfind,Won,9/6/2017,6029
James Ascencio,GTXPro,Cheers,Won,9/10/2017,5031
James Ascencio,GTX Basic,Hatfan,Won,9/14/2017,524
James Ascencio,GTXPro,J-Texon,Won,9/15/2017,5541
James Ascencio,GTX Basic,Hottechi,Won,9/15/2017,586
James Ascencio,GTXPro,Faxquote,Won,9/16/2017,4277
James Ascencio,GTX Plus Pro,Hatfan,Won,9/16/2017,6192
James Ascencio,GTX Plus Pro,Lexiqvolax,Won,9/18/2017,5190
James Ascencio,GTX Plus Pro,Goodsilron,Won,9/18/2017,5919
James Ascencio,GTX Plus Pro,Lexiqvolax,Won,9/27/2017,6693
James Ascencio,GTX Plus Pro,Cheers,Won,10/2/2017,5784
James Ascencio,GTX Plus Pro,Plusstrip,Won,10/3/2017,5527
James Ascencio,GTX Plus Pro,Blackzim,Won,10/11/2017,5004
James Ascencio,GTX Plus Basic,Hatfan,Won,10/18/2017,1132
James Ascencio,MG Special,Goodsilron,Won,10/18/2017,54
James Ascencio,GTX Plus Pro,Goodsilron,Won,10/19/2017,6751
James Ascencio,GTXPro,Fasehatice,Won,10/20/2017,4389
James Ascencio,GTX Plus Pro,Xx-holding,Won,10/26/2017,5569
James Ascencio,MG Advanced,Cheers,Won,10/30/2017,3294
James Ascencio,GTXPro,Cheers,Won,11/1/2017,4991
James Ascencio,MG Advanced,Labdrill,Won,11/3/2017,3624
James Ascencio,GTX Basic,Newex,Won,11/4/2017,546
James Ascencio,MG Advanced,Kan-code,Won,11/7/2017,3972
James Ascencio,GTX Plus Pro,Groovestreet,Won,11/10/2017,5745
James Ascencio,GTX Plus Pro,Sunnamplex,Won,11/10/2017,5031
James Ascencio,GTX Plus Pro,Doncon,Won,11/13/2017,6101
James Ascencio,GTX Basic,Singletechno,Won,11/16/2017,468
James Ascencio,GTX Plus Basic,Plexzap,Won,11/22/2017,1040
James Ascencio,GTX Plus Basic,Sunnamplex,Won,11/22/2017,1218
James Ascencio,GTX Basic,Kan-code,Won,11/22/2017,443
James Ascencio,GTX Plus Basic,Finjob,Won,11/23/2017,1112
James Ascencio,GTX Basic,Plusstrip,Won,11/24/2017,529
James Ascencio,MG Special,Blackzim,Won,11/24/2017,58
James Ascencio,GTX Basic,Golddex,Won,11/25/2017,552
James Ascencio,GTX Plus Pro,Lexiqvolax,Won,11/25/2017,6932
James Ascencio,GTX Basic,Labdrill,Won,11/29/2017,508
James Ascencio,MG Advanced,Labdrill,Won,12/2/2017,3063
James Ascencio,GTX Plus Pro,Fasehatice,Won,12/5/2017,4527
James Ascencio,MG Special,Nam-zim,Won,12/6/2017,54
James Ascencio,GTXPro,Lexiqvolax,Won,12/7/2017,5230
James Ascencio,GTX Plus Basic,Lexiqvolax,Won,12/7/2017,1178
James Ascencio,GTX Plus Basic,Plexzap,Won,12/10/2017,1117
James Ascencio,GTX Plus Pro,Hatfan,Won,12/10/2017,5547
James Ascencio,MG Special,Doncon,Won,12/10/2017,54
James Ascencio,GTX Plus Basic,Konex,Won,12/11/2017,1049
James Ascencio,GTX Basic,Hottechi,Won,12/19/2017,511
James Ascencio,GTX Basic,Green-Plus,Won,12/20/2017,476
James Ascencio,GTX Basic,Newex,Won,12/20/2017,504
James Ascencio,GTX Plus Pro,Scotfind,Won,12/23/2017,5576
James Ascencio,GTX Plus Pro,Newex,Won,12/25/2017,5095
James Ascencio,GTX Basic,Singletechno,Won,12/26/2017,538
James Ascencio,GTX Plus Pro,Cheers,Won,12/28/2017,5285
James Ascencio,GTX Basic,Groovestreet,Won,12/31/2017,457
James Ascencio,MG Advanced,Finjob,Won,12/31/2017,3296
James Ascencio,GTX Plus Basic,Cheers,Won,12/31/2017,1007
Jonathan Berthelot,GTX Basic,Inity,Won,3/2/2017,504
Jonathan Berthelot,MG Special,Rangreen,Won,3/11/2017,51
Jonathan Berthelot,GTX Basic,Cancity,Won,3/12/2017,469
Jonathan Berthelot,MG Advanced,Genco Pura Olive Oil Company,Won,3/14/2017,3257
Jonathan Berthelot,GTX Basic,Streethex,Won,3/16/2017,565
Jonathan Berthelot,MG Advanced,Ron-tech,Won,3/18/2017,3217
Jonathan Berthelot,GTXPro,Treequote,Won,3/19/2017,4716
