sales_agent,product,account,close_date,close_value,regional_office
Garret Kinder,GTXPro,Konex,4/23/2017,3930,East
Garret Kinder,GTX Basic,Plussunin,5/1/2017,629,East
Garret Kinder,MG Special,Donquadtech,5/1/2017,53,East
Garret Kinder,MG Special,Donware,5/3/2017,55,East
Garret Kinder,GTX Plus Pro,Mathtouch,5/11/2017,4995,East
Garret Kinder,GTXPro,Donware,5/15/2017,5022,East
Garret Kinder,GTX Plus Pro,Zencorporation,5/18/2017,4766,East
Garret Kinder,MG Advanced,Sumace,5/18/2017,3291,East
Garret Kinder,GTX Plus Pro,Donware,5/20/2017,6177,East
Garret Kinder,MG Special,Kinnamplus,5/22/2017,59,East
Garret Kinder,MG Special,Acme Corporation,5/28/2017,55,East
Garret Kinder,GTX Plus Basic,Zathunicon,5/31/2017,1037,East
Garret Kinder,GTXPro,Zotware,6/4/2017,4426,East
Garret Kinder,GTX Plus Pro,Condax,6/5/2017,5429,East
Garret Kinder,GTXPro,Xx-zobam,6/6/2017,3869,East
Garret Kinder,GTX Basic,Kan-code,6/6/2017,555,East
Garret Kinder,GTX Plus Basic,Gekko & Co,6/12/2017,1062,East
Garret Kinder,GTX Plus Pro,Mathtouch,6/12/2017,4908,East
Garret Kinder,GTX Plus Pro,Ontomedia,6/20/2017,5946,East
Garret Kinder,GTXPro,Gekko & Co,6/26/2017,5622,East
Garret Kinder,GTX Plus Basic,Kan-code,7/8/2017,950,East
Garret Kinder,MG Special,Xx-zobam,7/8/2017,62,East
Garret Kinder,GTX Basic,Kinnamplus,7/9/2017,483,East
Garret Kinder,GTXPro,Condax,7/14/2017,4682,East
Garret Kinder,GTX Plus Pro,Kan-code,7/26/2017,4895,East
Garret Kinder,GTX Basic,Gekko & Co,8/5/2017,607,East
Garret Kinder,GTX Basic,Kan-code,8/5/2017,566,East
Garret Kinder,MG Advanced,Donquadtech,8/11/2017,3552,East
Garret Kinder,GTXPro,Massive Dynamic,8/14/2017,4671,East
Garret Kinder,GTXPro,Massive Dynamic,8/16/2017,5319,East
Garret Kinder,GTX Basic,Kan-code,8/18/2017,492,East
Garret Kinder,MG Advanced,Bubba Gump,8/27/2017,3279,East
Garret Kinder,GTX Basic,Kan-code,8/27/2017,422,East
Garret Kinder,GTX Basic,Konex,9/2/2017,476,East
Garret Kinder,MG Special,Mathtouch,9/7/2017,61,East
Garret Kinder,GTX Basic,Sumace,9/13/2017,558,East
Garret Kinder,GTX Plus Basic,Zotware,9/16/2017,983,East
Garret Kinder,MG Special,Acme Corporation,9/17/2017,57,East
Garret Kinder,GTXPro,Vehement Capital Partners,9/18/2017,5206,East
Garret Kinder,GTX Plus Basic,Zathunicon,9/20/2017,851,East
Garret Kinder,GTX Basic,Iselectrics,9/20/2017,470,East
Garret Kinder,MG Advanced,Konex,9/20/2017,3971,East
Garret Kinder,GTX Plus Basic,Vehement Capital Partners,9/29/2017,1319,East
Garret Kinder,MG Advanced,Mathtouch,9/30/2017,3340,East
Garret Kinder,GTXPro,Kan-code,10/7/2017,5203,East
Garret Kinder,GTX Plus Pro,Acme Corporation,10/7/2017,5331,East
Garret Kinder,GTX Basic,Zotware,10/10/2017,552,East
Garret Kinder,MG Advanced,Vehement Capital Partners,10/20/2017,2812,East
Garret Kinder,MG Advanced,The New York Inquirer,10/20/2017,3215,East
Garret Kinder,GTX Plus Pro,Konex,10/25/2017,4751,East
Garret Kinder,GTXPro,Kan-code,10/29/2017,5360,East
Garret Kinder,MG Advanced,Opentech,11/1/2017,3422,East
Garret Kinder,MG Advanced,Plussunin,11/7/2017,2715,East
Garret Kinder,GTX Plus Pro,Ontomedia,11/8/2017,6818,East
Garret Kinder,MG Advanced,Opentech,11/16/2017,3072,East
Garret Kinder,GTX Basic,Xx-zobam,11/24/2017,547,East
Garret Kinder,GTX Plus Pro,Sumace,11/27/2017,4884,East
Garret Kinder,MG Advanced,Konex,12/5/2017,3497,East
Garret Kinder,GTX Basic,The New York Inquirer,12/15/2017,579,East
Garret Kinder,MG Special,Zotware,12/29/2017,54,East
Gladys Colclough,GTX Plus Pro,Conecom,3/1/2017,6719,Central
Gladys Colclough,GTX Plus Basic,Konmatfix,3/2/2017,970,Central
Gladys Colclough,GTXPro,Codehow,3/3/2017,4438,Central
Gladys Colclough,MG Special,Scottech,3/7/2017,57,Central
Gladys Colclough,MG Special,Cancity,3/9/2017,56,Central
Gladys Colclough,GTX Plus Basic,Domzoom,3/10/2017,1155,Central
Gladys Colclough,GTX Plus Pro,Bioholding,3/11/2017,4887,Central
Gladys Colclough,MG Special,dambase,3/12/2017,51,Central
Gladys Colclough,MG Advanced,Isdom,3/13/2017,3440,Central
Gladys Colclough,GTX Plus Pro,Dontechi,3/14/2017,5533,Central
Gladys Colclough,MG Advanced,Finhigh,3/17/2017,2972,Central
Gladys Colclough,GTX Basic,Domzoom,3/19/2017,571,Central
Gladys Colclough,MG Special,Zumgoity,3/20/2017,49,Central
Gladys Colclough,MG Advanced,Stanredtax,3/21/2017,3724,Central
Gladys Colclough,MG Special,Funholding,3/23/2017,44,Central
Gladys Colclough,GTXPro,Warephase,3/24/2017,4375,Central
Gladys Colclough,GTX Basic,Streethex,3/24/2017,615,Central
Gladys Colclough,GTXPro,Warephase,3/25/2017,4891,Central
Gladys Colclough,GTX Basic,Stanredtax,4/3/2017,503,Central
Gladys Colclough,GTXPro,Isdom,4/4/2017,5615,Central
Gladys Colclough,GTX Basic,Betatech,4/5/2017,532,Central
Gladys Colclough,GTX Basic,Codehow,4/11/2017,507,Central
Gladys Colclough,MG Advanced,Inity,4/14/2017,3077,Central
Gladys Colclough,MG Special,Stanredtax,4/15/2017,57,Central
Gladys Colclough,MG Special,Ron-tech,4/22/2017,55,Central
Gladys Colclough,GTX Plus Basic,Domzoom,4/22/2017,1055,Central
Gladys Colclough,GTXPro,Genco Pura Olive Oil Company,4/24/2017,4784,Central
Gladys Colclough,GTX Basic,Betatech,4/24/2017,560,Central
Gladys Colclough,GTXPro,Inity,5/2/2017,4916,Central
Gladys Colclough,MG Special,Inity,5/4/2017,57,Central
Gladys Colclough,MG Special,Funholding,5/11/2017,51,Central
Gladys Colclough,MG Advanced,Inity,5/14/2017,3581,Central
Gladys Colclough,GTX Plus Pro,Inity,5/15/2017,5331,Central
Gladys Colclough,GTX Plus Pro,Isdom,5/16/2017,4853,Central
Gladys Colclough,MG Special,Finhigh,5/18/2017,55,Central
Gladys Colclough,MG Advanced,Treequote,6/2/2017,4082,Central
Gladys Colclough,GTX Basic,Codehow,6/4/2017,565,Central
Gladys Colclough,GTXPro,Dontechi,6/8/2017,5142,Central
Gladys Colclough,MG Special,Toughzap,6/8/2017,51,Central
Gladys Colclough,MG Special,Condax,6/9/2017,48,Central
Gladys Colclough,MG Advanced,Finhigh,6/14/2017,3215,Central
Gladys Colclough,GTX Plus Basic,Streethex,6/14/2017,1144,Central
Gladys Colclough,GTXPro,Toughzap,6/15/2017,4498,Central
Gladys Colclough,MG Special,Genco Pura Olive Oil Company,6/16/2017,55,Central
Gladys Colclough,MG Special,Codehow,6/21/2017,49,Central
Gladys Colclough,GTXPro,Zumgoity,6/22/2017,4458,Central
Gladys Colclough,GTX Basic,Warephase,6/23/2017,522,Central
Gladys Colclough,GTXPro,Isdom,6/23/2017,5115,Central
Gladys Colclough,GTX Plus Basic,Cancity,6/24/2017,1008,Central
Gladys Colclough,GTX Plus Pro,Globex Corporation,6/25/2017,6365,Central
Gladys Colclough,MG Advanced,Rangreen,6/28/2017,3478,Central
Gladys Colclough,GTXPro,Hottechi,6/29/2017,5028,Central
Gladys Colclough,GTXPro,Cancity,7/2/2017,5081,Central
Gladys Colclough,MG Special,Conecom,7/3/2017,49,Central
Gladys Colclough,MG Advanced,Isdom,7/6/2017,3252,Central
Gladys Colclough,MG Advanced,Conecom,7/7/2017,3865,Central
Gladys Colclough,GTX Plus Basic,Isdom,7/7/2017,1105,Central
Gladys Colclough,GTXPro,Funholding,7/11/2017,4440,Central
Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,7/12/2017,2878,Central
Gladys Colclough,GTXPro,Warephase,7/18/2017,4631,Central
Gladys Colclough,MG Advanced,Isdom,7/19/2017,3230,Central
Gladys Colclough,GTX Plus Pro,Treequote,7/21/2017,4907,Central
Gladys Colclough,MG Advanced,Funholding,7/28/2017,3809,Central
Gladys Colclough,MG Advanced,Stanredtax,7/31/2017,2970,Central
Gladys Colclough,GTX Plus Basic,dambase,8/1/2017,821,Central
Gladys Colclough,GTXPro,Rundofase,8/6/2017,5109,Central
Gladys Colclough,GTX Plus Basic,Scottech,8/6/2017,917,Central
Gladys Colclough,MG Advanced,Rangreen,8/7/2017,3271,Central
Gladys Colclough,MG Special,Streethex,8/8/2017,56,Central
Gladys Colclough,MG Special,Rangreen,8/9/2017,52,Central
Gladys Colclough,GTXPro,Cancity,8/10/2017,5361,Central
Gladys Colclough,GTX Plus Basic,Globex Corporation,8/14/2017,1015,Central
Gladys Colclough,MG Special,Statholdings,8/14/2017,48,Central
Gladys Colclough,GTXPro,Treequote,8/22/2017,4787,Central
Gladys Colclough,MG Advanced,Hottechi,8/24/2017,3339,Central
Gladys Colclough,MG Advanced,Dontechi,8/27/2017,3177,Central
Gladys Colclough,GTX Plus Basic,Stanredtax,8/28/2017,1194,Central
Gladys Colclough,GTX Plus Pro,Warephase,8/30/2017,4990,Central
Gladys Colclough,MG Special,Statholdings,8/31/2017,68,Central
Gladys Colclough,GTX Plus Pro,Scottech,9/2/2017,6274,Central
Gladys Colclough,MG Advanced,Finhigh,9/4/2017,3621,Central
Gladys Colclough,MG Special,Conecom,9/11/2017,63,Central
Gladys Colclough,MG Advanced,Hottechi,9/13/2017,3598,Central
Gladys Colclough,GTX Plus Basic,Rangreen,9/14/2017,1102,Central
Gladys Colclough,GTX Plus Pro,Treequote,9/17/2017,6193,Central
Gladys Colclough,GTX Plus Basic,Inity,9/20/2017,1143,Central
Gladys Colclough,MG Special,Streethex,9/20/2017,53,Central
Gladys Colclough,GTXPro,Inity,9/22/2017,4722,Central
Gladys Colclough,GTX Plus Pro,dambase,9/23/2017,5548,Central
Gladys Colclough,MG Advanced,Condax,9/27/2017,3139,Central
Gladys Colclough,GTXPro,Condax,9/27/2017,4868,Central
Gladys Colclough,GTX Plus Basic,Conecom,9/27/2017,1047,Central
Gladys Colclough,GTXPro,Conecom,9/29/2017,4805,Central
Gladys Colclough,MG Advanced,Cancity,9/30/2017,2800,Central
Gladys Colclough,MG Advanced,Stanredtax,10/5/2017,3250,Central
Gladys Colclough,MG Advanced,Stanredtax,10/8/2017,3212,Central
Gladys Colclough,GTX Plus Pro,Isdom,10/9/2017,5689,Central
Gladys Colclough,MG Special,Stanredtax,10/30/2017,60,Central
Gladys Colclough,MG Special,Konmatfix,10/30/2017,52,Central
Gladys Colclough,GTXPro,Stanredtax,11/4/2017,5729,Central
Gladys Colclough,MG Special,Betatech,11/5/2017,53,Central
Gladys Colclough,MG Advanced,Warephase,11/6/2017,3447,Central
Gladys Colclough,MG Special,Bioholding,11/8/2017,54,Central
Gladys Colclough,MG Advanced,Inity,11/8/2017,3207,Central
Gladys Colclough,GTX Basic,Treequote,11/11/2017,539,Central
Gladys Colclough,MG Advanced,Rangreen,11/14/2017,3552,Central
Gladys Colclough,GTX Plus Basic,Genco Pura Olive Oil Company,11/19/2017,1071,Central
Gladys Colclough,GTX Basic,Streethex,11/20/2017,415,Central
Gladys Colclough,GTXPro,Konmatfix,11/22/2017,5078,Central
Gladys Colclough,GTXPro,Bioholding,11/24/2017,4938,Central
Gladys Colclough,MG Advanced,Konmatfix,11/25/2017,3830,Central
Gladys Colclough,GTXPro,Inity,12/2/2017,4981,Central
Gladys Colclough,MG Special,Domzoom,12/4/2017,58,Central
Gladys Colclough,GTX Plus Pro,Condax,12/5/2017,5138,Central
Gladys Colclough,MG Advanced,Treequote,12/6/2017,3436,Central
Gladys Colclough,MG Advanced,Finhigh,12/7/2017,3367,Central
Gladys Colclough,GTX Basic,Stanredtax,12/7/2017,562,Central
Gladys Colclough,GTX Basic,Bioholding,12/8/2017,540,Central
Gladys Colclough,GTXPro,Inity,12/9/2017,5192,Central
Gladys Colclough,GTX Plus Basic,Inity,12/11/2017,1110,Central
Gladys Colclough,GTX Basic,Zumgoity,12/14/2017,640,Central
Gladys Colclough,MG Advanced,Ron-tech,12/14/2017,3772,Central
Gladys Colclough,GTX Plus Basic,Codehow,12/18/2017,1083,Central
Gladys Colclough,GTX Plus Basic,Hottechi,12/18/2017,1220,Central
Gladys Colclough,GTX Plus Pro,Finhigh,12/19/2017,5385,Central
Gladys Colclough,MG Special,Konmatfix,12/19/2017,48,Central
Gladys Colclough,MG Advanced,Condax,12/21/2017,3298,Central
Gladys Colclough,MG Special,Codehow,12/24/2017,52,Central
Gladys Colclough,GTX Basic,Genco Pura Olive Oil Company,12/28/2017,650,Central
Gladys Colclough,GTXPro,Ron-tech,12/29/2017,5013,Central
Gladys Colclough,MG Special,Betatech,12/29/2017,67,Central
Gladys Colclough,MG Advanced,Cancity,12/30/2017,2931,Central
Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,12/30/2017,3494,Central
Gladys Colclough,GTX Plus Basic,Inity,12/30/2017,1052,Central
Gladys Colclough,MG Special,Gogozoom,12/31/2017,52,Central
Hayden Neloms,GTX Plus Basic,Golddex,3/3/2017,1040,West
Hayden Neloms,MG Advanced,J-Texon,3/3/2017,3426,West
Hayden Neloms,GTX Plus Basic,Sonron,3/4/2017,1108,West
Hayden Neloms,MG Special,Nam-zim,3/4/2017,59,West
Hayden Neloms,MG Advanced,Finjob,3/8/2017,3312,West
Hayden Neloms,MG Advanced,Finjob,3/11/2017,3393,West
Hayden Neloms,MG Advanced,Goodsilron,3/11/2017,3550,West
Hayden Neloms,GTX Plus Basic,Green-Plus,3/17/2017,926,West
Hayden Neloms,GTX Plus Basic,Fasehatice,3/20/2017,1315,West
Hayden Neloms,MG Special,Zoomit,3/23/2017,53,West
Hayden Neloms,MG Special,Doncon,4/4/2017,49,West
Hayden Neloms,MG Special,Goodsilron,4/8/2017,58,West
Hayden Neloms,GTX Plus Basic,Fasehatice,4/9/2017,901,West
Hayden Neloms,GTX Plus Pro,Scotfind,4/10/2017,4761,West
Hayden Neloms,MG Advanced,Newex,4/14/2017,3224,West
Hayden Neloms,GTX Plus Basic,Hottechi,4/17/2017,974,West
Hayden Neloms,MG Advanced,Scotfind,4/24/2017,2997,West
Hayden Neloms,MG Advanced,Labdrill,4/30/2017,3303,West
Hayden Neloms,MG Advanced,Sunnamplex,5/1/2017,3376,West
Hayden Neloms,MG Advanced,Konex,5/1/2017,2873,West
Hayden Neloms,MG Advanced,Condax,5/5/2017,4069,West
Hayden Neloms,MG Special,Finjob,5/8/2017,56,West
Hayden Neloms,MG Advanced,Sonron,5/10/2017,3527,West
Hayden Neloms,GTX Plus Pro,Singletechno,5/17/2017,4627,West
Hayden Neloms,MG Advanced,Xx-holding,5/19/2017,3151,West
Hayden Neloms,GTX Plus Basic,Singletechno,5/25/2017,935,West
Hayden Neloms,MG Advanced,Plexzap,5/26/2017,2964,West
Hayden Neloms,MG Advanced,Hottechi,5/30/2017,3153,West
Hayden Neloms,GTX Plus Basic,Golddex,6/1/2017,964,West
Hayden Neloms,MG Advanced,Faxquote,6/2/2017,3281,West
Hayden Neloms,MG Advanced,Fasehatice,6/4/2017,3763,West
Hayden Neloms,MG Advanced,Doncon,6/4/2017,3438,West
Hayden Neloms,MG Advanced,Scotfind,6/4/2017,3624,West
Hayden Neloms,GTX Plus Basic,Singletechno,6/10/2017,1188,West
Hayden Neloms,MG Advanced,Labdrill,6/13/2017,3807,West
Hayden Neloms,MG Special,Y-corporation,6/13/2017,49,West
Hayden Neloms,MG Advanced,Sonron,6/14/2017,3689,West
Hayden Neloms,GTX Plus Basic,Rantouch,6/16/2017,1039,West
Hayden Neloms,MG Advanced,Labdrill,6/16/2017,3028,West
Hayden Neloms,GTX Plus Basic,Singletechno,6/17/2017,1157,West
Hayden Neloms,GTX Plus Basic,Goodsilron,6/20/2017,975,West
Hayden Neloms,MG Special,Green-Plus,6/21/2017,56,West
Hayden Neloms,MG Special,Hatfan,6/23/2017,62,West
Hayden Neloms,MG Special,Condax,6/25/2017,55,West
Hayden Neloms,MG Advanced,Cheers,6/28/2017,3397,West
Hayden Neloms,MG Advanced,Groovestreet,6/28/2017,3539,West
Hayden Neloms,MG Advanced,Sonron,7/14/2017,3250,West
Hayden Neloms,MG Advanced,Y-corporation,7/14/2017,2905,West
Hayden Neloms,MG Advanced,Xx-holding,7/15/2017,3362,West
Hayden Neloms,MG Special,Condax,7/19/2017,59,West
Hayden Neloms,MG Advanced,Sunnamplex,7/23/2017,3741,West
Hayden Neloms,MG Advanced,Cheers,7/24/2017,3363,West
Hayden Neloms,MG Advanced,Finjob,7/28/2017,3403,West
Hayden Neloms,MG Advanced,Faxquote,7/28/2017,2718,West
Hayden Neloms,GTX Plus Basic,Rantouch,8/6/2017,1157,West
Hayden Neloms,GTX Plus Pro,Labdrill,8/12/2017,5408,West
Hayden Neloms,MG Special,Groovestreet,8/12/2017,62,West
Hayden Neloms,MG Advanced,J-Texon,8/13/2017,3511,West
Hayden Neloms,MG Advanced,Sunnamplex,8/17/2017,3480,West
Hayden Neloms,GTX Plus Pro,Green-Plus,8/20/2017,6529,West
Hayden Neloms,MG Special,Fasehatice,8/21/2017,54,West
Hayden Neloms,MG Advanced,Scotfind,8/21/2017,3448,West
Hayden Neloms,MG Advanced,Singletechno,8/28/2017,3701,West
Hayden Neloms,GTX Plus Basic,Dalttechnology,9/6/2017,1195,West
Hayden Neloms,MG Advanced,Finjob,9/8/2017,3121,West
Hayden Neloms,GTX Plus Basic,Sonron,9/9/2017,1024,West
Hayden Neloms,MG Advanced,Singletechno,9/10/2017,3462,West
Hayden Neloms,GTX Plus Pro,Scotfind,9/11/2017,5053,West
Hayden Neloms,GTX Plus Basic,Plusstrip,9/12/2017,1099,West
Hayden Neloms,MG Advanced,Groovestreet,9/14/2017,3728,West
Hayden Neloms,MG Special,Finjob,9/14/2017,64,West
Hayden Neloms,MG Advanced,Finjob,9/25/2017,3197,West
Hayden Neloms,MG Special,Dalttechnology,9/26/2017,59,West
Hayden Neloms,MG Special,Fasehatice,9/29/2017,62,West
Hayden Neloms,GTX Plus Basic,Sunnamplex,9/30/2017,1170,West
Hayden Neloms,MG Advanced,Hatfan,10/4/2017,2811,West
Hayden Neloms,MG Advanced,Cheers,10/5/2017,3169,West
Hayden Neloms,GTX Plus Basic,Plexzap,10/7/2017,1232,West
Hayden Neloms,MG Advanced,Kan-code,10/14/2017,3250,West
Hayden Neloms,GTX Plus Basic,Hatfan,10/15/2017,881,West
Hayden Neloms,MG Advanced,Cheers,10/20/2017,3744,West
Hayden Neloms,GTX Plus Pro,Hatfan,10/21/2017,6026,West
Hayden Neloms,MG Advanced,Singletechno,10/22/2017,3696,West
Hayden Neloms,GTX Plus Pro,J-Texon,10/25/2017,4552,West
Hayden Neloms,GTX Plus Basic,Hottechi,10/28/2017,1226,West
Hayden Neloms,MG Advanced,Konex,11/3/2017,3700,West
Hayden Neloms,GTX Plus Pro,Kan-code,11/8/2017,5526,West
Hayden Neloms,MG Advanced,Konex,11/20/2017,3664,West
Hayden Neloms,MG Advanced,Konex,11/21/2017,3795,West
Hayden Neloms,MG Advanced,Labdrill,11/26/2017,3473,West
Hayden Neloms,MG Advanced,Plusstrip,11/27/2017,3514,West
Hayden Neloms,MG Advanced,Labdrill,12/1/2017,3331,West
Hayden Neloms,MG Advanced,Faxquote,12/2/2017,2918,West
Hayden Neloms,MG Advanced,Xx-holding,12/10/2017,2927,West
Hayden Neloms,GTX Plus Basic,J-Texon,12/12/2017,1192,West
Hayden Neloms,GTX Plus Pro,Goodsilron,12/12/2017,5702,West
Hayden Neloms,MG Advanced,Green-Plus,12/13/2017,3293,West
Hayden Neloms,MG Advanced,Finjob,12/14/2017,3553,West
Hayden Neloms,MG Special,Blackzim,12/14/2017,58,West
Hayden Neloms,MG Advanced,Finjob,12/14/2017,3285,West
Hayden Neloms,MG Advanced,Goodsilron,12/15/2017,3482,West
Hayden Neloms,GTX Plus Basic,Groovestreet,12/20/2017,954,West
Hayden Neloms,MG Special,Y-corporation,12/20/2017,51,West
Hayden Neloms,MG Advanced,Plexzap,12/20/2017,3547,West
Hayden Neloms,MG Advanced,Blackzim,12/22/2017,3517,West
Hayden Neloms,MG Advanced,Blackzim,12/29/2017,3302,West
Hayden Neloms,MG Advanced,Hottechi,12/31/2017,3064,West
James Ascencio,GTX Basic,Sonron,3/1/2017,511,West
James Ascencio,GTXPro,Plexzap,3/2/2017,5040,West
James Ascencio,GTX Plus Pro,Sonron,3/5/2017,4667,West
James Ascencio,GTXPro,Xx-holding,3/6/2017,4338,West
James Ascencio,GTX Plus Basic,Doncon,3/6/2017,990,West
James Ascencio,GTX Plus Pro,Cheers,3/6/2017,5616,West
James Ascencio,GTXPro,Doncon,3/8/2017,5673,West
James Ascencio,GTX Plus Pro,Sunnamplex,3/10/2017,5169,West
James Ascencio,GTX Plus Pro,Nam-zim,3/10/2017,6490,West
James Ascencio,GTX Basic,Goodsilron,3/10/2017,601,West
James Ascencio,GTX Basic,Y-corporation,3/11/2017,535,West
James Ascencio,GTX Basic,Fasehatice,3/12/2017,458,West
James Ascencio,GTX Basic,Plexzap,3/15/2017,537,West
James Ascencio,GTXPro,Sunnamplex,3/18/2017,4374,West
James Ascencio,GTX Basic,Singletechno,3/26/2017,403,West
James Ascencio,GTX Basic,Condax,3/29/2017,437,West
James Ascencio,GTX Basic,Faxquote,4/8/2017,589,West
James Ascencio,GTXPro,Fasehatice,4/9/2017,5693,West
James Ascencio,GTX Plus Basic,Golddex,4/20/2017,996,West
James Ascencio,GTXPro,Goodsilron,4/24/2017,5451,West
James Ascencio,MG Special,Golddex,4/28/2017,49,West
James Ascencio,MG Special,Kan-code,4/29/2017,44,West
James Ascencio,MG Advanced,Finjob,5/1/2017,3492,West
James Ascencio,GTX Plus Pro,Fasehatice,5/2/2017,4985,West
James Ascencio,GTX Plus Pro,Groovestreet,5/3/2017,5264,West
James Ascencio,GTX Plus Basic,Xx-holding,5/3/2017,1170,West
James Ascencio,MG Special,Scotfind,5/4/2017,49,West
James Ascencio,GTX Plus Pro,Scotfind,5/4/2017,4956,West
James Ascencio,MG Advanced,Scotfind,5/5/2017,3042,West
James Ascencio,MG Advanced,Kan-code,5/7/2017,3398,West
James Ascencio,MG Advanced,Y-corporation,5/9/2017,3685,West
James Ascencio,GTX Plus Pro,Kan-code,5/16/2017,5390,West
James Ascencio,GTX Plus Basic,Sonron,5/18/2017,1103,West
James Ascencio,GTX Plus Pro,J-Texon,5/20/2017,5259,West
James Ascencio,GTXPro,Green-Plus,5/21/2017,4542,West
James Ascencio,GTX Basic,Finjob,5/21/2017,561,West
James Ascencio,GTXPro,Konex,5/22/2017,4125,West
James Ascencio,GTX Basic,Y-corporation,5/25/2017,540,West
James Ascencio,GTX Plus Pro,Faxquote,5/26/2017,5625,West
James Ascencio,GTX Basic,Faxquote,5/29/2017,545,West
James Ascencio,GTX Basic,Rantouch,6/4/2017,593,West
James Ascencio,GTX Plus Basic,Singletechno,6/4/2017,1056,West
James Ascencio,MG Advanced,Dalttechnology,6/5/2017,3813,West
James Ascencio,GTX Plus Pro,Golddex,6/6/2017,5116,West
James Ascencio,GTXPro,Singletechno,6/6/2017,4335,West
James Ascencio,GTX Basic,J-Texon,6/10/2017,526,West
James Ascencio,MG Special,Newex,6/11/2017,45,West
James Ascencio,GTX Plus Pro,Condax,6/12/2017,5344,West
James Ascencio,GTX Plus Basic,Labdrill,6/14/2017,1090,West
James Ascencio,GTX Plus Pro,J-Texon,6/19/2017,4066,West
James Ascencio,GTX Plus Pro,Finjob,6/24/2017,5306,West
James Ascencio,GTXPro,Fasehatice,6/25/2017,4066,West
James Ascencio,GTX Plus Pro,Y-corporation,6/26/2017,7356,West
James Ascencio,MG Special,Scotfind,6/27/2017,68,West
James Ascencio,GTX Basic,Hatfan,6/29/2017,463,West
James Ascencio,GTXPro,Hottechi,7/6/2017,5157,West
James Ascencio,GTX Plus Pro,Kan-code,7/16/2017,5284,West
James Ascencio,MG Special,Goodsilron,7/18/2017,57,West
James Ascencio,GTX Plus Pro,Goodsilron,7/21/2017,5013,West
James Ascencio,GTX Plus Pro,J-Texon,7/25/2017,4824,West
James Ascencio,GTX Plus Pro,Plusstrip,7/27/2017,5440,West
James Ascencio,GTX Plus Pro,Singletechno,8/2/2017,5525,West
James Ascencio,MG Advanced,Sunnamplex,8/2/2017,3260,West
James Ascencio,GTX Plus Pro,Kan-code,8/5/2017,4231,West
James Ascencio,GTXPro,Newex,8/7/2017,5194,West
James Ascencio,GTXPro,Konex,8/8/2017,4941,West
James Ascencio,GTX Basic,J-Texon,8/10/2017,507,West
James Ascencio,GTX Basic,Xx-holding,8/10/2017,553,West
James Ascencio,GTX Plus Pro,Fasehatice,8/16/2017,5770,West
James Ascencio,GTX Basic,Goodsilron,8/16/2017,431,West
James Ascencio,GTX Plus Pro,Rantouch,8/16/2017,5125,West
James Ascencio,MG Advanced,Sunnamplex,8/17/2017,3039,West
James Ascencio,GTX Basic,Sunnamplex,8/19/2017,459,West
James Ascencio,MG Special,Singletechno,8/20/2017,65,West
James Ascencio,GTX Basic,Blackzim,8/23/2017,570,West
James Ascencio,GTXPro,Newex,8/28/2017,5293,West
James Ascencio,GTX Basic,Zoomit,8/29/2017,587,West
James Ascencio,GTX Basic,Hottechi,8/30/2017,551,West
